Datetime;Open;High;Low;Close;Vol
1542841200000;13233,5;13235,2;13223,3;13226,9;1025
1542866400000;13228,9;13239;13218,699999999999;13228,9;9656
1542870000000;13227,6;13238,800000000001;13223,9;13236,9;21129
1542873600000;13236,8;13244,199999999999;13230,5;13238,599999999999;25729
1542877200000;13238,5;13242,3;13227,2;13230,9;27380
1542880800000;13231;13235,3;13219,3;13227;41084
1542884400000;13227;13233,1;13218,3;13222;29390
1542888000000;13222;13225,5;13213,3;13214,9;32207
1542891600000;13215;13220,7;13213;13218,2;14399
1542895200000;13222,8;13229,9;13213,9;13222,8;24693
1542902400000;13209,9;13235,6;13200;13205,9;65898
1542906000000;13205,9;13208,1;13181,8;13198,699999999999;19094
1542909600000;13198,7;13200,2;13184,400000000001;13187,300000000001;17198
1542924000000;13185,4;13194,699999999999;13180,8;13186,199999999999;23710
1542927600000;13187,2;13192,2;13183,900000000001;13190,1;959
1542931200000;13190,1;13198,9;13188;13192,4;975
1542934800000;13192,5;13197,2;13189,8;13196,1;1197
1542945600000;13193,4;13208,6;13191,4;13196,5;3317
1542949200000;13194,7;13201,300000000001;13193,400000000001;13201,1;1417
1542952800000;13201,3;13205,3;13197,3;13204,3;3026
1543190400000;13226,4;13257,699999999999;13185,8;13229,699999999999;636987
1543197600000;13220;13257,7;13185,8;13221,6;640645
1543201200000;13223,5;13223,5;13210,4;13216,7;1364
1543208400000;13209,8;13223,5;13207;13216,699999999999;2583
1543212000000;13207,7;13208,1;13196,5;13196,800000000001;2085
1543215600000;13196,7;13204,400000000001;13192,5;13194,900000000001;41729
1543219200000;13194,9;13200,4;13186,699999999999;13191,6;53598
1543222800000;13191,5;13195;13186,3;13190,7;37763
1543233600000;13202,6;13209,9;13190,6;13208,2;70988
1543240800000;13216,8;13223,099999999999;13186,3;13208,199999999999;233380
1543244400000;13210,1;13219,4;13200,9;13215,7;76256
1543248000000;13237,1;13242,9;13206,7;13228,2;111453
1543251600000;13236,1;13243,300000000001;13234,9;13242;40865
1543255200000;13238,4;13247,1;13235,4;13238,5;40752
1543258800000;13243;13246,5;13235,2;13240,4;34050
1543262400000;13240,3;13255,8;13240,199999999999;13255,199999999999;26965
1543266000000;13256,7;13260;13248,800000000001;13251,6;2416
1543269600000;13250,3;13253,3;13246;13249,699999999999;1011
1543273200000;13249,6;13256,7;13246,7;13253;2299
1543276800000;13253;13256,2;13248,7;13248,8;699
1543284000000;13257,6;13264,800000000001;13248,9;13262;4798
1543287600000;13262,1;13262,6;13254;13256,7;1104
1543291200000;13256,6;13257;13253,1;13254,7;622
1543294800000;13254,7;13254,900000000001;13248,7;13248,7;1653
1543298400000;13248,8;13256,099999999999;13247,099999999999;13251,5;3295
1543302000000;13251,8;13263,4;13234,699999999999;13262,9;60260
1543305600000;13262,8;13273,5;13260,199999999999;13264,5;59548
1543309200000;13264,6;13265,7;13254,4;13262,9;44733
1543323600000;13242,6;13272;13239,5;13242,7;186424
1543334400000;13280,3;13312,199999999999;13262,3;13275,9;212579
1543352400000;13293;13323;13262,3;13275,9;336892
1543356000000;13287,8;13296,599999999999;13287,8;13293,099999999999;927
1543359600000;13294,3;13297,5;13290,5;13296,3;1657
1543363200000;13296,2;13306,400000000001;13292,6;13306,1;1415
1543374000000;13301,7;13308;13297,300000000001;13301,6;5270
1543377600000;13304,5;13305,2;13299,6;13304,5;1257
1543381200000;13304,5;13305,5;13301,5;13303,3;1290
1543384800000;13303,3;13305,5;13299,9;13305,199999999999;1530
1543395600000;13321,5;13325,6;13304,2;13322,1;67195
1543399200000;13322,9;13330,699999999999;13314,199999999999;13324,699999999999;80450
1543413600000;13328,4;13341,9;13307,3;13317,6;139110
1543417200000;13338,6;13358,4;13315,800000000001;13328,4;135426
1543420800000;13356,7;13358,5;13325,7;13326;51639
1543424400000;13265,8;13329,099999999999;13257,4;13286,099999999999;73010
1543428000000;13255,3;13286,099999999999;13241,099999999999;13250,9;76075
1543431600000;13250,2;13276,7;13247,2;13271,300000000001;51610
1543435200000;13270,5;13275,8;13263,3;13265,9;30739
1543438800000;13266;13280;13265,7;13274,6;2655
1543442400000;13273,2;13275,400000000001;13268;13272,400000000001;964
1543446000000;13272,6;13272,6;13267,9;13271,300000000001;1548
1543449600000;13275,7;13282,2;13271,2;13280,6;1745
1543453200000;13280,6;13284,4;13276,300000000001;13284,2;1771
1543456800000;13284,1;13286,1;13278,800000000001;13282,6;3031
1543460400000;13277,2;13282,7;13272,6;13272,900000000001;3178
1543464000000;13273,1;13273,2;13264,800000000001;13268,800000000001;2187
1543467600000;13267,3;13269,199999999999;13261,3;13266,099999999999;2328
1543471200000;13266,1;13269,300000000001;13263,5;13268,1;2643
1543474800000;13268,1;13273,7;13259,4;13261,1;29439
1543478400000;13254,1;13281,5;13252,4;13279,2;61733
1543482000000;13279,4;13288,4;13276,699999999999;13286,6;36963
1543485600000;13286,5;13289,9;13280,3;13286,8;32617
1543496400000;13278,1;13311,4;13255,7;13278,1;174333
1543500000000;13260,4;13275,1;13257,199999999999;13266,1;74209
1543503600000;13284,8;13290,199999999999;13264,4;13279,3;79453
1543521600000;13274,1;13287,6;13258,4;13278,7;235537
1543525200000;13280,5;13288,4;13278,6;13278,6;1461
1543528800000;13275,8;13280,599999999999;13272,199999999999;13277,599999999999;186
1543543200000;13280,2;13287,400000000001;13271,400000000001;13280,1;8696
1543546800000;13283,5;13284,9;13279,8;13283,5;2378
1543550400000;13284,3;13289,099999999999;13283,9;13288,699999999999;1295
1543554000000;13288,7;13293,400000000001;13287,800000000001;13288,800000000001;2036
1543561200000;13287,2;13296,900000000001;13283,2;13295,2;45693
1543564800000;13295,1;13305,800000000001;13283,4;13287,1;71012
1543568400000;13295,9;13308,9;13295,1;13308,199999999999;52505
1543572000000;13307,9;13319,3;13307,4;13311,699999999999;39011
1543579200000;13306,4;13306,5;13299,199999999999;13299,3;15306
1543582800000;13299,2;13324,900000000001;13291,2;13302,6;197778
1543586400000;13302,6;13332,300000000001;13294,6;13319,5;108108
1543590000000;13319,7;13322,2;13287,1;13289,1;120620
1543593600000;13289,2;13300,1;13284;13300,1;30652
1543597200000;13294,9;13313,6;13278,199999999999;13303,1;169799
1543600800000;13302,8;13306,099999999999;13292,4;13296,3;69465
1543604400000;13296,1;13300,2;13291,300000000001;13292;41243
1543608000000;13289,7;13299,5;13284,400000000001;13285,7;71400
1543798800000;13261,1;13267;13234,4;13261,1;10846
1543802400000;13242,5;13242,5;13212,7;13213,8;4079
1543806000000;13214,4;13221,3;13213,3;13218,199999999999;2144
1543809600000;13218,2;13218,2;13207,6;13212,2;4313
1543813200000;13207;13207,9;13200,6;13200,7;883
1543816800000;13200,8;13212,599999999999;13200,599999999999;13200,8;16447
1543820400000;13200,7;13202,1;13172,1;13176;63641
1543824000000;13176;13190,6;13159,2;13166,3;95395
1543827600000;13166,3;13180,5;13166,199999999999;13179,199999999999;59113
1543831200000;13179,5;13187,2;13173;13179,9;56098
