Datetime;Open;High;Low;Close;Vol
1542870000000;11247,6;11260,6;11226,6;11232,6;8312
1542873600000;11193,6;11233,9;11144,1;11157,6;42095
1542877200000;11158,1;11161,6;11112,1;11148,1;31787
1542888000000;11167,9;11190,4;11147,6;11175,9;46792
1542891600000;11173,4;11183,6;11146,6;11149,9;14626
1542895200000;11150,1;11184,1;11137,6;11176,1;13038
1542906000000;11151,9;11193,4;11129,9;11151,4;39670
1542909600000;11137,6;11147,1;11137,1;11137,6;1438
1542916800000;11146;11152,8;11137,3;11145,8;2584
1542956400000;11120,6;11155,9;11114,6;11120,1;8963
1542960000000;11138,9;11203,6;11120,4;11186,6;42690
1542970800000;11142,4;11198,1;11142,1;11153,1;44816
1542974400000;11146,1;11165,4;11124,6;11161,6;19614
1542978000000;11161,9;11162,1;11127,6;11128,1;6208
1542985200000;11158,9;11172,1;11106,1;11151,6;38329
1542988800000;11152,1;11172,1;11086,4;11105,1;31269
1542992400000;11167,1;11192,9;11161,4;11167,6;20888
1542996000000;11168,1;11182,1;11154,4;11162,6;5389
1542999600000;11170,8;11171,3;11158,9;11171;1014
1543003200000;11169,2;11178,300000000001;11168,300000000001;11176,300000000001;1767
1543215600000;11271,8;11282,8;11254,5;11272;16238
1543219200000;11318,5;11341,8;11265;11327,5;52578
1543222800000;11327,5;11353,5;11318,5;11332,5;26687
1543226400000;11332,3;11333,4;11309,9;11321;14457
1543230000000;11320,8;11350,5;11314,599999999999;11329,599999999999;17139
1543237200000;11314,4;11336,4;11306,9;11333,6;25656
1543320000000;11331,6;11437,6;11296,6;11340,6;288921
1543323600000;11309,6;11316,1;11283,1;11289,1;13846
1543327200000;11324,9;11336,6;11265,6;11324,6;47527
1543330800000;11285,6;11322,6;11260,6;11297,1;40820
1543338000000;11310,6;11328,1;11288,6;11310,6;33738
1543341600000;11299,1;11323,1;11276,1;11299,1;6932
1543345200000;11316,3;11323,5;11297,099999999999;11312;8312
1543348800000;11315,5;11328,7;11309;11325,7;5114
1543388400000;11369,6;11385,5;11341,4;11346,1;12919
1543392000000;11344,6;11353,6;11278,4;11317,6;40210
1543395600000;11318,6;11341,9;11304,1;11320,6;21777
1543399200000;11320,9;11339,6;11302,6;11334,1;16591
1543402800000;11334,6;11339,1;11297,1;11314,6;14552
1543406400000;11314,6;11332,4;11314,6;11327,6;16567
1543410000000;11316,9;11329,9;11306,6;11317,1;30630
1543413600000;11329,9;11340,1;11290,9;11312,1;20144
1543417200000;11311,9;11326,9;11275,1;11295,6;32248
1543420800000;11295,1;11307,6;11273,4;11298,6;21937
1543428000000;11356,9;11391,6;11273,4;11298,6;33229
1543431600000;11382,1;11393,5;11380,5;11386,5;2168
1543435200000;11398,5;11417;11370,8;11398;13375
1543474800000;11386,6;11389,1;11351,6;11355,1;14009
1543478400000;11355,6;11392,4;11352,7;11384,1;24458
1543482000000;11383,6;11400,1;11341,6;11357,1;37409
1543492800000;11317,6;11363,6;11270,7;11289,1;76325
1543579200000;11211,1;11350,1;11203,6;11230,1;285766
1543582800000;11224,9;11260,6;11210,1;11257,1;23400
1543590000000;11263,1;11292,6;11236,9;11288,6;54933
1543597200000;11273,6;11294,1;11230,9;11270,4;53432
1543600800000;11270,6;11296,6;11268,9;11292,6;7669
1543604400000;11292,4;11295;11284,5;11288;3788
1543608000000;11287,7;11315;11287,5;11313,2;5636
1543820400000;11511;11521,1;11301;11515,6;24282
1543824000000;11534,1;11565,9;11511,9;11534,6;57559
1543860000000;11462,9;11557,6;11427,4;11440,6;212548
1543863600000;11455,6;11466,300000000001;11441;11462,5;5797
1543867200000;11462,3;11473,5;11455;11467,199999999999;3020
1543917600000;11378;11477,8;11364,8;11378,3;108524
1543921200000;11388,3;11400,3;11371,8;11382,3;12994
1543924800000;11381,5;11394;11369,8;11376,8;15016
1543928400000;11377;11408;11376,5;11405,8;15624
1543939200000;11358,5;11407,3;11317,8;11318,8;99500
1543942800000;11318,5;11318,5;11186,8;11207;43776
1543946400000;11206,5;11216,8;11144,8;11183,8;27947
1543950000000;11178,4;11213,1;11169,3;11186,4;14838
1543993200000;11223,5;11226;11195;11224;16803
1543996800000;11222;11223,2;11144,7;11159,8;36364
1544000400000;11216,6;11237,800000000001;11171,7;11227,7;38937
1544004000000;11227,4;11248,3;11226,699999999999;11237,1;9978
1544007600000;11231,5;11254,6;11227,2;11230,9;20758
1544011200000;11240,1;11245,800000000001;11231,9;11242,9;11290
1544022000000;11223,4;11261,6;11210,3;11222,9;42446
1544025600000;11214;11215,1;11183,4;11188,6;21858
1544029200000;11188,7;11193,6;11181,2;11191,1;3403
1544079600000;11047,9;11200,4;11029,3;11187,699999999999;36672
1544083200000;11067,9;11071,5;10978,6;10981,5;65883
1544086800000;10982,4;10987,1;10894,8;10899,6;52594
1544090400000;10899,9;10947,199999999999;10879,699999999999;10922,6;59778
1544097600000;10916;10949;10901,4;10913,1;40751
1544101200000;10912,8;10927,9;10892,599999999999;10920,9;12224
1544104800000;10868,8;10928,4;10859;10870;50351
1544108400000;10858,1;10861,4;10808;10814,9;15012
1544112000000;10814,3;10902,099999999999;10754,099999999999;10861,8;140437
1544115600000;10861,4;10894,6;10843,4;10885,6;26417
1544119200000;10885,9;10901,9;10833,199999999999;10900,9;18203
1544122800000;10900,2;10908,1;10846,800000000001;10885,300000000001;16489
1544126400000;10885,7;10943,1;10876,400000000001;10933,1;15778
1544166000000;10928,7;10933,2;10856,6;10856,6;17409
1544169600000;10855,9;10904,4;10843,4;10900,9;36735
1544173200000;10880,5;10913,8;10870,9;10907,6;25502
1544176800000;10891,7;10894,1;10883,800000000001;10884,1;3454
1544191200000;10893,9;10925;10845,1;10905;115245
1544194800000;10851,1;10924;10824,4;10851;42853
1544198400000;10851,1;10925;10762,7;10905;168864
1544202000000;10762,9;10792,9;10755,4;10791,4;21439
