Datetime;Open;High;Low;Close;Vol
1542848400000;7050,7;7057,099999999999;7031,9;7031,9;2126
1542852000000;7031,9;7038,4;7031,7;7033,4;1438
1542855600000;7033,9;7038,7;7031,799999999999;7036,9;636
1542859200000;7043,9;7048,4;7036,9;7043,9;769
1542870000000;7049,5;7054,5;7039,5;7049,7;5399
1542873600000;7039,5;7041,4;7009,5;7009,5;8148
1542877200000;6980,4;7010,4;6970,5;6988,4;26654
1542880800000;6975;6983,9;6944,9;6950;19435
1542884400000;6949,9;6985;6946,4;6978,9;16272
1542888000000;6978,9;6997,5;6978,9;6985,9;10073
1542891600000;6985,5;6997,5;6944,9;6985,9;60271
1542902400000;6973;6986,9;6959,9;6973,4;35889
1542906000000;6966,9;6966,9;6955,9;6959,5;2267
1542949200000;6973,2;6988,4;6954,5;6977,9;4426
1542952800000;6960,4;6968;6960,4;6964,5;379
1542956400000;6965,1;6966;6948,400000000001;6954,5;3266
1542960000000;6951,9;6989,2;6948,5;6951;21475
1542963600000;6985,5;6987,9;6978,9;6986,9;13855
1542967200000;6987,4;6987,5;6955,4;6956,4;14597
1542970800000;6956,7;6972,4;6956;6963,4;10413
1542974400000;6957;6966,9;6949,9;6957,4;18823
1542978000000;6959,4;6960,4;6912,5;6918;19687
1542981600000;6917,9;6943,4;6917,4;6940,5;24745
1542985200000;6940,5;6942,9;6922;6938;26255
1542988800000;6938,4;6947,9;6937,5;6942;7037
1543003200000;6936,6;6960,400000000001;6930;6937,1;21758
1543197600000;6968,9;6971,4;6960,4;6969,9;1714
1543201200000;6965,9;6976,9;6952,4;6964,9;3255
1543204800000;6971,9;6972,9;6968,4;6972,4;551
1543208400000;6972,4;6976,9;6972,099999999999;6973,9;329
1543212000000;6978,4;6980,2;6973,4;6975,7;1117
1543215600000;6976,5;7000,4;6976,4;6996,5;2626
1543219200000;7017,5;7040,2;6992,4;7034,5;27290
1543222800000;7034,4;7044,9;7025;7041,5;19202
1543226400000;7041,9;7042;7017;7017,9;15999
1543230000000;7017,5;7026;7011;7013,9;15418
1543233600000;7013,5;7021,4;7001;7001;14383
1543237200000;7001,4;7007,4;6995,4;7005,5;13880
1543244400000;7030;7042,7;7000,9;7042,7;48407
1543248000000;7042,5;7050;7035,4;7041,4;22358
1543251600000;7041,5;7046;7032,4;7035;2811
1543255200000;7033,4;7037;7025,4;7036,9;9688
1543258800000;7037;7041,1;7034,1;7039,6;1525
1543262400000;7045,6;7051,1;7037,1;7047,3;13302
1543280400000;7016,3;7017,5;7003,7;7006,400000000001;1425
1543284000000;7006,4;7018,2;7006,4;7017,4;691
1543287600000;7027,9;7032,4;7009,9;7029,9;1593
1543291200000;7029,9;7038,4;7029,9;7037,9;805
1543298400000;7030,3;7039,6;7025,2;7037,900000000001;2410
1543312800000;7026,4;7085;7012,4;7030,5;64930
1543316400000;7017,9;7041,4;7008,9;7040,4;16384
1543320000000;7040,5;7044,9;7019,9;7024,4;12091
1543323600000;7014,4;7025,4;6990;6993,4;20155
1543327200000;6993;7008,9;6984;7006,5;25148
1543334400000;7007,5;7028,4;6990,5;7020,4;52544
1543338000000;7028,4;7030,5;7011,5;7015,5;10916
1543341600000;7020,4;7030,5;7010;7027,9;14108
1543377600000;7042,9;7050,9;7026,099999999999;7042,9;25013
1543381200000;7044,7;7046,2;7041,4;7045,4;1297
