Datetime;Open;High;Low;Close;Vol
1542841200000;12770,4;12782,699999999999;12769,4;12775;2889
1542844800000;12775,2;12781,7;12772,300000000001;12776,5;2620
1542848400000;12779,4;12779,5;12770,699999999999;12776,699999999999;1424
1542852000000;12776,6;12786,6;12776,300000000001;12781,6;3055
1542855600000;12781,5;12784;12777,3;12781;513
1542859200000;12777,4;12783,6;12777,4;12778,1;939
1542862800000;12778,1;12788;12778,1;12786,1;1279
1542866400000;12786,1;12797,5;12782;12789,1;1985
1542870000000;12789,4;12795;12782,8;12790,199999999999;3778
1542891600000;12867,2;12908,1;12782,800000000001;12790,2;131981
1542895200000;12869,5;12885,4;12863,4;12869,5;10797
1542898800000;12870,4;12874,5;12857;12860,8;6827
1542902400000;12872,3;12876,9;12850;12872,3;10336
1542906000000;12874,8;12876,3;12868,4;12868,8;1805
1542909600000;12871,2;12886,400000000001;12860,300000000001;12876,2;20679
1542920400000;12878,3;12883,4;12871,699999999999;12874;0
1542927600000;12875,4;12883,4;12873,199999999999;12874;501
1542931200000;12875;12880,6;12871,9;12876,6;4283
1542934800000;12876,5;12877,3;12872,3;12873,6;1038
1542942000000;12876,4;12880,6;12869,5;12879,1;3928
1542945600000;12879;12881,7;12878,3;12878,3;1408
1542949200000;12878,3;12881,199999999999;12868,9;12871,3;2366
1542952800000;12871,3;12879,599999999999;12866,8;12873;3096
1542956400000;12863;12880,8;12861;12867,3;8722
1542960000000;12868,1;12873,7;12829,5;12834,1;26570
1542963600000;12834,5;12854,9;12831,6;12848,2;9916
1542967200000;12848,1;12853,7;12831;12837,2;9088
1542981600000;12829,1;12838;12801,300000000001;12815,7;54119
1542985200000;12830;12837,9;12821,1;12824,1;8810
1542988800000;12802,1;12827,5;12798;12803,300000000001;26415
1542992400000;12814,5;12817,8;12800,1;12808;19594
1542996000000;12808;12811,2;12801,1;12803;1486
1542999600000;12803;12809,5;12798,6;12808,3;0
1543003200000;12808,1;12816,6;12801,4;12808,300000000001;0
1543186800000;12818,5;12829,9;12811,9;12814,2;3655
1543194000000;12811,2;12818,5;12794,800000000001;12799,400000000001;8194
1543197600000;12799,4;12804,9;12798;12799,8;1332
1543201200000;12799,8;12813,9;12799,699999999999;12810,3;1681
1543204800000;12810,6;12817,7;12810,1;12815,7;1341
1543208400000;12815,6;12821,9;12810,6;12818,800000000001;2877
1543212000000;12819;12821,3;12814,2;12816;4444
1543215600000;12815,8;12829,4;12808,9;12819,699999999999;9740
1543219200000;12819,7;12842,800000000001;12814,1;12834,5;15405
1543222800000;12835,5;12845,4;12826,7;12834,8;12190
1543226400000;12844,3;12850,9;12833;12850,3;13835
1543240800000;12854,6;12863;12832,800000000001;12855,300000000001;47832
1543244400000;12844,1;12845,9;12824,2;12824,7;12957
1543248000000;12815,2;12825,6;12806,6;12815,2;11962
1543251600000;12806,7;12822,2;12803,800000000001;12816,900000000001;8629
1543255200000;12817,2;12819,7;12807;12817,300000000001;6909
1543269600000;12805,7;12818,900000000001;12803,7;12806,5;12419
1543273200000;12810,7;12813,300000000001;12807;12811,900000000001;1931
1543276800000;12812;12812;12805,3;12809,4;1349
1543287600000;12810,6;12815,800000000001;12803,4;12810,7;7158
1543291200000;12813,1;12813,9;12809,2;12812,4;957
1543298400000;12814,4;12815,6;12769,3;12812,4;10068
1543302000000;12762,8;12785,099999999999;12753,8;12755,8;27639
1543305600000;12756;12756,4;12732,7;12749,4;15680
1543309200000;12759,5;12763,2;12733,5;12744,6;23247
1543312800000;12760,7;12767,400000000001;12748,7;12756,7;20389
1543320000000;12747,5;12758,7;12733,7;12754,6;13311
1543323600000;12754,7;12772,5;12741,2;12744,6;27996
1543327200000;12768,1;12775,7;12751,6;12754,6;14500
1543334400000;12737,9;12775,699999999999;12734,9;12754,6;18979
1543341600000;12738,1;12755,4;12724,4;12737;49832
1543359600000;12737,5;12741,8;12736;12740,3;956
1543366800000;12737;12750;12727,2;12740,3;19801
1543399200000;12760,4;12794,699999999999;12732,199999999999;12757,5;62175
1543402800000;12792;12794,1;12779,4;12790,5;9891
1543406400000;12792,8;12805,099999999999;12787;12791,8;20497
1543410000000;12791,9;12798,3;12784,1;12789,1;15078
1543420800000;12753,8;12791,599999999999;12741,699999999999;12751,3;58723
1543424400000;12762,9;12816,4;12762,4;12803,699999999999;54964
1543431600000;12835,9;12845,9;12796,8;12832,9;41239
1543442400000;12823,4;12829,5;12820,4;12827,9;2000
1543446000000;12822,4;12838,9;12821;12826,199999999999;14306
1543449600000;12821,3;12826,9;12817,5;12823,199999999999;2549
1543453200000;12823,1;12829,1;12821,300000000001;12827,4;2860
1543456800000;12832,2;12835,6;12825,6;12829,5;8114
1543471200000;12837,3;12845,8;12829,199999999999;12841,4;17044
1543536000000;12784;12841,5;12754,4;12779,4;232361
1543539600000;12780;12780;12770,7;12777,8;2226
1543543200000;12778,1;12783,5;12775,6;12783,5;1281
1543597200000;12769,2;12808,1;12734,1;12758,300000000001;217522
1543600800000;12753;12753,5;12737,9;12739,9;5568
1543604400000;12743,4;12748,4;12738,8;12743,3;13042
1543608000000;12741,7;12746,400000000001;12740,2;12741,300000000001;7865
1543788000000;12764,7;12764,900000000001;12734,7;12738,2;0
1543791600000;12737,5;12745,1;12731,5;12737,7;0
1543795200000;12749,9;12765,3;12744,199999999999;12762,3;2028
1543802400000;12759,2;12775,7;12759,1;12774,5;1716
1543827600000;12797;12823,6;12758,8;12780,1;82777
1543838400000;12722,3;12823,599999999999;12706,099999999999;12779,099999999999;88592
1543849200000;12720,8;12746,3;12697,699999999999;12723,8;72849
1543852800000;12736,1;12747,800000000001;12734,5;12739,5;18555
1543856400000;12739,5;12751,3;12737,5;12739,9;9612
1543860000000;12739,9;12740;12725,6;12725,699999999999;8594
1543863600000;12725,7;12737,1;12719,800000000001;12725,900000000001;11290
1543867200000;12725,9;12728;12719,6;12726,9;6123
1543870800000;12726,6;12730,5;12724,7;12726,7;2029
1543874400000;12720,7;12729,800000000001;12718,900000000001;12723,300000000001;2023
1543899600000;12746,6;12748,7;12718,9;12746,5;17467
1543903200000;12732,7;12752;12729,7;12732,800000000001;5993
1543906800000;12740,1;12744,7;12725,300000000001;12736,9;14133
1543914000000;12778,3;12838,5;12722,9;12808;116259
1543928400000;12798,3;12833,4;12769,699999999999;12808,099999999999;67861
1543932000000;12778,1;12779;12735,2;12751,7;40524
1543935600000;12751,7;12760,7;12715,2;12729,800000000001;37715
1543939200000;12725,7;12748,300000000001;12713,300000000001;12717,300000000001;30600
1543942800000;12717,3;12717,5;12671,9;12674,5;22444
1543953600000;12715,5;12733,6;12658,2;12714,3;84968
1543960800000;12714,7;12733,6;12658,2;12714,300000000001;84968
1543964400000;12714,4;12722,1;12710;12718;1351
