Datetime;Open;High;Low;Close;Vol
1542870000000;4086,8;4089,7000000000003;4081,9;4087,6000000000004;28006
1542888000000;4073,3;4089,5;4068,2000000000003;4075,4;133321
1542891600000;4080;4083,5;4079,6;4082,1;21914
1542895200000;4082;4083,7;4077,8;4082,4;36361
1542898800000;4082,7;4086,6;4080,6;4080,6;7124
1542902400000;4082,5;4087;4079,1;4081,1;39598
1542956400000;4077,3;4083,8;4076,7000000000003;4078,3;31989
1542960000000;4078,5;4095,3;4075,6;4081,6;45028
1542963600000;4092,8;4094,6000000000004;4088,5;4092,2000000000003;28826
1542967200000;4092,5;4102,2;4089,6;4101;28372
1542970800000;4100,9;4105,4;4098,7;4101,099999999999;28693
1542974400000;4097,4;4102,4;4095,9999999999995;4097,299999999999;28749
1542978000000;4100,7;4104,099999999999;4097,4;4101,2;27607
1542981600000;4100,9;4103,7;4098,4;4101,799999999999;27570
1542985200000;4102,4;4104,2;4098;4104;25215
1542988800000;4103,8;4108,6;4102,8;4107,900000000001;21569
1542992400000;4108,2;4108,9;4104,5;4106,8;19376
1543215600000;4098;4099,2;4092;4095,7;21071
1543219200000;4095,9;4097,7;4091,4;4092,9;27195
1543222800000;4093,6;4094,6;4089,4;4092,2;27898
1543226400000;4092,2;4097,5;4089;4095;35612
1543230000000;4094,4;4096;4092,8;4094,7000000000003;21505
1543233600000;4094,4;4099,5;4092,5;4098,6;35967
1543237200000;4098,8;4099,6;4092;4096;28505
1543240800000;4096;4101,8;4094,9;4098,7;27912
1543244400000;4100,1;4106,8;4098,1;4105,5;24328
1543302000000;4109,3;4116,5;4102,3;4115,6;59582
1543305600000;4116;4119,7;4113,4;4116,2;27005
1543309200000;4114,9;4119,7;4110,7;4116,799999999999;41904
1543312800000;4116,8;4117,400000000001;4114,2;4115,7;6826
1543316400000;4113,7;4117,099999999999;4110,099999999999;4113,2;48238
1543320000000;4112,8;4113,8;4110,6;4110,8;14214
1543323600000;4109,7;4114,8;4105,4;4109,2;41466
1543327200000;4112,2;4119,2;4106,599999999999;4119,2;26224
1543334400000;4123,2;4127,8;4115,599999999999;4126,8;44084
1543338000000;4126,8;4128,400000000001;4116;4119,900000000001;18916
1543388400000;4119,6;4129,6;4118,3;4128,8;28361
1543392000000;4128,8;4131,8;4127,2;4129,2;13884
1543395600000;4127,2;4133,3;4123,099999999999;4127,3;42386
1543399200000;4126,2;4127,2;4120,7;4121,599999999999;29018
1543402800000;4121,6;4126,8;4120,6;4126,700000000001;29108
1543406400000;4126,7;4127,7;4123,099999999999;4124,099999999999;29054
1543410000000;4124,1;4126,8;4121,5;4123,5;28156
1543420800000;4122,6;4130,700000000001;4122,1;4127;56763
1543474800000;4084,2;4127,9;4081;4084,2;63427
1543478400000;4085,5;4130,7;4081;4084,2;155171
1543482000000;4089,8;4094;4082,2000000000003;4092;48145
1543485600000;4092;4098,6;4089,9;4098,6;28447
1543489200000;4098,6;4099,5;4090,1000000000004;4091,2000000000003;28224
1543503600000;4087,4;4095;4078;4087,2000000000003;73415
1543507200000;4087,9;4092,2000000000003;4080,7000000000003;4083,7000000000003;53164
1543510800000;4089;4095,7;4087,9;4091,4;14360
1543561200000;4089,5;4091,8;4085,5;4089,5;28634
1543572000000;4095,5;4100,2;4089;4095,6;85677
1543575600000;4095,6;4096,1;4092,4;4093,7999999999997;14280
1543579200000;4096,4;4099,2;4093,3999999999996;4096,4;43021
1543582800000;4097,7;4101,2;4096,8;4100,8;28352
1543586400000;4100,8;4104,5;4089;4103,2;20753
1543590000000;4107,2;4110,4;4103,099999999999;4105,2;31905
1543597200000;4105,2;4114,3;4103,5;4112,7;17321
1543820400000;4091,7;4110,599999999999;4086,8999999999996;4105,4;50336
1543827600000;4092,5;4098;4091,8;4093,3;29090
1543834800000;4103,3;4110,3;4090,8;4093,3;87787
1543838400000;4104,7;4108,2;4101,599999999999;4104,099999999999;36696
1543842000000;4104,2;4106;4098,7;4106;28829
1543845600000;4105,8;4106,400000000001;4091,7000000000003;4092,5;28274
1543849200000;4092,5;4097,8;4086,5;4091,8;18962
1543852800000;4089;4094,1;4088,3;4090,3;32992
1543856400000;4090,3;4091,7000000000003;4087;4090,8;15853
1543906800000;4079,4;4084,3;4077,2000000000003;4083,5;28754
1543910400000;4083,4;4085,2000000000003;4075,5;4083,8;27508
1543914000000;4084,1;4084,2;4069,4;4073,6;27877
1543917600000;4073,2;4076,7999999999997;4072,3999999999996;4075,7;28813
1543921200000;4075,5;4075,7;4070,7;4071,7;6981
1543924800000;4080,2;4080,7999999999997;4071,2999999999997;4074,1;50302
1543928400000;4073,9;4083,4;4073,1;4082;28345
1543932000000;4080,1;4084,9;4078,5;4082,4;26429
1543942800000;4096,7;4105;4081,7999999999997;4097,3;57917
1543993200000;4101,8;4106,400000000001;4099,900000000001;4102,8;38863
1543996800000;4103,1;4106,1;4098,700000000001;4101,200000000001;28501
1544000400000;4101,1;4103;4098,200000000001;4100,900000000001;28737
1544004000000;4100,7;4102,9;4097,8;4099,8;28735
1544007600000;4099,5;4103;4094,1;4095,3;28780
1544011200000;4095,5;4096,8;4093,2;4094,7;29056
1544014800000;4094,7;4096,2;4092,3999999999996;4094,2999999999997;29213
1544018400000;4094,9;4099,7;4093,1;4097,7;14516
1544022000000;4105,7;4112,3;4097,099999999999;4105,8;28967
1544025600000;4101,3;4108,5;4097,8;4099,7;29151
1544029200000;4099,1;4099,900000000001;4096,3;4098,900000000001;6661
1544079600000;4104,5;4107,8;4097,5;4106,5;34460
1544090400000;4101,5;4108,6;4098,5;4101,5;80037
1544094000000;4105,4;4106,4;4100,099999999999;4102,4;28080
1544097600000;4102,3;4102,900000000001;4097,3;4098,6;28309
1544108400000;4077,8;4099,5;4074;4079,7000000000003;69044
1544115600000;4087,3;4092,4;4080,9;4082,2000000000003;43687
1544166000000;4086,5;4091,8;4082,6;4083,9;28582
1544169600000;4083,9;4086,2000000000003;4079;4080,9;26852
1544173200000;4080,9;4086,9;4080,4;4086,2000000000003;28227
1544176800000;4086,1;4087,5;4082;4084,6;28631
1544180400000;4084,6;4085,2999999999997;4082,5;4083,2;7352
1544184000000;4082;4087,2;4080;4087;49930
1544187600000;4087,1;4087,2;4064,9;4074,2999999999997;24159
1544191200000;4077,4;4080,1;4070,5;4076,1;24493
1544194800000;4078,6;4081,2;4075,2;4076,5;24196
1544198400000;4076,3;4078,5;4071,5;4074,6000000000004;20479
1544202000000;4076,3;4078,9;4075,3;4077,7000000000003;9821
1544425200000;4060,8;4078,5;4057,5;4063,2000000000003;39286
1544428800000;4063,6;4071,7999999999997;4061;4070,1;27652
1544432400000;4070;4074,5;4066,7;4072,4;28609
1544436000000;4072,4;4075,1;4070,8;4073,6;28564
1544439600000;4073,5;4073,9;4066,9;4072,4;28516
1544443200000;4069,1;4072,7999999999997;4066,5;4069;28321
1544450400000;4078;4080,3;4065,8;4075,5;53889
1544454000000;4075,2;4087,6;4072,6;4087,2;23262
1544457600000;4087,2;4093;4086;4090,7999999999997;16121
1544461200000;4087;4092;4084,9;4086,6;25523
1544511600000;4090,3;4091;4083,8;4086,3;21894
1544518800000;4086,5;4089,8;4083,4;4084,1;63515
1544544000000;4108,1;4114,6;4080,0000000000005;4108,1;184314
1544547600000;4112,1;4114,900000000001;4107,3;4109,400000000001;22328
1544598000000;4107,1;4111,5;4104,5;4107,6;28091
1544601600000;4107,6;4112,900000000001;4103,8;4104,700000000001;26572
1544691600000;4081,6;4111,8;4079,9;4088,1;303356
1544695200000;4080,9;4086,7000000000003;4079,8;4084,6;42943
1544698800000;4084,7;4088,1;4081,6;4086,1;28991
1544713200000;4096,8;4102;4082;4096,900000000001;103825
1544716800000;4097,4;4098,099999999999;4091,3999999999996;4093,7999999999997;21100
1544720400000;4093,5;4097,1;4091;4093,7;14976
1544774400000;4092,7;4117,9;4091,2;4117,4;37260
1544778000000;4117,4;4119,5;4114,2;4115,099999999999;28051
1544781600000;4115,9;4117,7;4113,7;4116,4;28097
1544785200000;4116,4;4121,099999999999;4113,5;4120,4;21522
1544788800000;4120,4;4122,599999999999;4117,599999999999;4120,7;28929
1544792400000;4120,3;4130,2;4119,400000000001;4128,1;35932
1544796000000;4128,3;4129,1;4122,2;4124,6;28058
1544799600000;4124,7;4126;4120;4120,599999999999;25062
1544803200000;4120,8;4122,400000000001;4119,7;4121,3;10376
1545040800000;4105,4;4122,4;4099,9;4121,299999999999;81970
1545051600000;4100,1;4104,1;4096,6;4100,5;99206
1545055200000;4097,3;4102,7;4095,3;4097,3;20296
1545058800000;4098;4103,1;4095,1;4098,6;31510
1545062400000;4098,6;4101,5;4093,1000000000004;4100,6;5620
1545066000000;4099,1;4101,6;4092,5000000000005;4096,6;35900
1545116400000;4099,5;4100,2;4088,2;4090,9;29050
1545120000000;4090,9;4091;4083;4084,4;20886
1545123600000;4085,8;4087,6000000000004;4082,5;4083,5;27617
1545127200000;4078,4;4083,8;4077,8;4078,3;35885
1545130800000;4078;4079,4;4072,9;4076,2;28296
1545134400000;4076,1;4081,7;4075;4079,7999999999997;28772
1545138000000;4079,9;4083;4076,7000000000003;4080,3;27664
1545141600000;4080,3;4085,3;4079,6000000000004;4084,2000000000003;26683
1545145200000;4079,6;4084,7;4079;4079,7999999999997;12242
1545148800000;4080,4;4086,9;4079,1;4080,5;33510
1545152400000;4086,5;4088,8;4083,3;4084,7;14939
1545202800000;4079,2;4087,2999999999997;4074,1;4078,7999999999997;33813
1545206400000;4079,1;4080,2999999999997;4075,7999999999997;4079,1;27888
1545210000000;4079,5;4082;4078,1;4080,6;14005
1545213600000;4080,3;4087,8;4077,9;4080,5;42592
1545217200000;4079,3;4084,7000000000003;4076,8;4082,6000000000004;28715
1545220800000;4082,5;4090,8;4081,9;4087,6;28581
1545224400000;4087,8;4091,6000000000004;4086,4;4087,9;28172
1545228000000;4087,9;4088,2000000000003;4075,4;4075,4;27042
1545231600000;4075,8;4078,3;4071,7000000000003;4077,2000000000003;24286
1545235200000;4077,2;4078,7;4073,2999999999997;4077,2999999999997;22939
1545238800000;4077,3;4079,1000000000004;4076;4076,6000000000004;5554
1545289200000;4076,9;4081,8;4071,5;4076,2000000000003;45288
1545292800000;4075,7;4077,8999999999996;4068,6;4071,2999999999997;25525
1545296400000;4071,4;4074,4;4056,4;4057,4;25590
1545300000000;4057,8;4060;4053,4;4057,1000000000004;13192
1545303600000;4055,5;4061,1;4053,6;4059,9;39942
1545310800000;4059,9;4066,4;4058,6;4059,6;53831
1545325200000;4057,8;4070,8;4044,7000000000003;4045,7000000000003;65054
1545375600000;4050,5;4065,2;4045,3;4049,3;52825
1545379200000;4049,3;4058,8;4048,3;4058,1000000000004;26539
1545382800000;4058,2;4072,7999999999997;4057,8999999999996;4069,1;12944
1545386400000;4066,8;4072,8;4063,3;4064;40356
1545390000000;4064,2;4066,2;4057,8999999999996;4059,7;28404
1545393600000;4059,7;4068,7999999999997;4058,3999999999996;4061,1;27866
1545397200000;4061,4;4063,1;4056,9;4060;26540
1545400800000;4059,8;4062,3;4054,4;4059,3;25285
1545404400000;4062,1;4068,7;4059;4065,1;17891
1545408000000;4059,2;4066;4057;4064,3999999999996;28561
1545411600000;4064,6;4069,5;4063,6;4069,2;19398
1545634800000;4069,9;4073,8;4066,3;4073,5;28393
1545649200000;4066,8;4074,5;4062,4;4067;106882
1545652800000;4069,8;4072,6000000000004;4067;4069,8;35990
1545660000000;4060,3;4069,3;4051,8;4056;54858
1545663600000;4056,2;4067;4054,3999999999996;4062;24365
1545667200000;4062,6;4065,6;4059,5;4061,1;21249
1545670800000;4061,4;4064,6;4060,9;4062,6;9765
1545721200000;4057,9;4066,5;4056,7000000000003;4065,8;31539
1545724800000;4065,8;4066,1000000000004;4059,2000000000003;4062,4;5022
1545728400000;4066,2;4070,6;4064,6;4065,2999999999997;1788
1545732000000;4065,7;4072,6;4063,2;4067,7;1079
1545735600000;4068,3;4076,9;4065,6000000000004;4075,8;1859
1545739200000;4073,3;4073,3;4069;4072,2000000000003;470
1545807600000;4062,1;4073,2999999999997;4061,2;4066,7999999999997;29267
1545811200000;4066,6;4071,6;4065,6;4069,2999999999997;28348
1545814800000;4068,8;4072,8;4067;4071,9;21307
1545818400000;4072,9;4074,6;4069,3;4072,5;35423
1545822000000;4072,6;4074,7999999999997;4071,2999999999997;4074,5;28352
1545825600000;4074,5;4077,1;4073,3;4074,6;21292
1545829200000;4073,2;4075,2999999999997;4071,2;4072,2;35464
1545836400000;4073,4;4074,7000000000003;4065,7000000000003;4068,2000000000003;50533
1545840000000;4068,2;4069;4066,2999999999997;4068;16751
1545843600000;4068;4085,8;4066,7;4085,4;18145
1545894000000;4077,1;4078,4;4070,4;4077,6;28259
1545897600000;4076,2;4076,7;4071,8999999999996;4074,3999999999996;27766
1545901200000;4074,1;4077,5;4072,9;4075;27366
1545904800000;4075,9;4077,4;4070,8;4071,7000000000003;27409
1545908400000;4071,5;4079,1;4069,4;4076,9;28112
1545915600000;4089,9;4091,1;4072,9;4078;54099
1545919200000;4078,3;4080,4;4077,2000000000003;4078,7000000000003;6511
1545922800000;4066,9;4080,9;4066,4;4079,9;42226
1545930000000;4077,6;4077,6;4063,2;4068,7999999999997;23198
1545980400000;4062,5;4080,6;4059,7;4077,6;52416
1545984000000;4061,2;4063,6;4057,1;4062,2;27827
1545987600000;4062,1;4071,1;4061,1;4066,7999999999997;20794
1545991200000;4066,3;4069,7000000000003;4056,9;4059,5;35251
1545994800000;4059,5;4062,4;4056,7;4061,2;14626
1545998400000;4061,3;4069,4;4057,1000000000004;4068,2000000000003;43653
1546002000000;4068,2;4073,1;4065;4065,8999999999996;28219
1546009200000;4068,5;4076,8;4067,1;4071,6;24105
